Provider Number,Hospital Name,Address,City,State,Zip Code,County Name,Unweighted Normalized Clinical Process of Care Domain Score,Weighted Clinical Process of Care Domain Score,Unweighted Patient Experience of Care Domain Score,Weighted Patient Experience of Care Domain Score,Unweighted Normalized Outcome Domain Score,Weighted Outcome Domain Score,Unweighted Normalized Efficiency Domain Score,Weighted Efficiency Domain Score,Total Performance Score
"050072","KAISER FOUNDATION HOSPITAL - WALNUT CREEK","1425 S MAIN STREET","Walnut Creek","CA","94596","CONTRA COSTA","54.285714285714","05.428571428571","16.000000000000","04.000000000000","25.000000000000","10.000000000000","90.000000000000","22.500000000000","41.928571428571"
"050108","SUTTER MEDICAL CENTER, SACRAMENTO","2825 CAPITOL AVENUE","Sacramento","CA","95816","SACRAMENTO","85.714285714286","08.571428571429","36.000000000000","09.000000000000","42.857142857143","17.142857142857","30.000000000000","07.500000000000","42.214285714286"
"050112","SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL","1250 16TH STREET","Santa Monica","CA","90404","LOS ANGELES","27.142857142857","02.714285714286","47.000000000000","11.750000000000","60.000000000000","24.000000000000","00.000000000000","00.000000000000","38.464285714286"
"050137","KAISER FOUNDATION HOSPITAL - PANORAMA CITY","13652 CANTARA ST","Panorama City","CA","91402","LOS ANGELES","91.428571428571","09.142857142857","26.000000000000","06.500000000000","60.000000000000","24.000000000000","80.000000000000","20.000000000000","59.642857142857"
"050225","FEATHER RIVER HOSPITAL","5974 PENTZ ROAD","Paradise","CA","95969","BUTTE","62.857142857143","06.285714285714","32.000000000000","08.000000000000","61.428571428571","24.571428571429","70.000000000000","17.500000000000","56.357142857143"
"050298","BARSTOW COMMUNITY HOSPITAL","820 E MOUNTAIN VIEW STREET","Barstow","CA","92311","SAN BERNARDINO","74.285714285714","07.428571428571","28.000000000000","07.000000000000","40.000000000000","16.000000000000","30.000000000000","07.500000000000","37.928571428571"
"050309","SUTTER ROSEVILLE MEDICAL CENTER","ONE MEDICAL PLAZA","Roseville","CA","95661","PLACER","44.285714285714","04.428571428571","35.000000000000","08.750000000000","64.285714285714","25.714285714286","20.000000000000","05.000000000000","43.892857142857"
"050329","CORONA REGIONAL MEDICAL CENTER","800 SOUTH MAIN STREET","Corona","CA","92882","RIVERSIDE","58.571428571429","05.857142857143","07.000000000000","01.750000000000","56.666666666667","22.666666666667","00.000000000000","00.000000000000","30.273809523810"
"050342","PIONEERS MEMORIAL HEALTHCARE DISTRICT","207 WEST LEGION ROAD","Brawley","CA","92227","IMPERIAL","75.714285714286","07.571428571429","21.000000000000","05.250000000000","33.333333333333","13.333333333333","40.000000000000","10.000000000000","36.154761904762"
"050394","COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA","147 N BRENT ST","Ventura","CA","93003","VENTURA","27.142857142857","02.714285714286","13.000000000000","03.250000000000","67.142857142857","26.857142857143","10.000000000000","02.500000000000","35.321428571429"
"050414","MERCY HOSPITAL OF FOLSOM","1650 CREEKSIDE DRIVE","Folsom","CA","95630","SACRAMENTO","74.285714285714","07.428571428571","16.000000000000","04.000000000000","40.000000000000","16.000000000000","60.000000000000","15.000000000000","42.428571428571"
"050423","PALO VERDE HOSPITAL","250 NORTH FIRST STREET","Blythe","CA","92225","RIVERSIDE","28.333333333333","02.833333333333","34.000000000000","08.500000000000","40.000000000000","16.000000000000","10.000000000000","02.500000000000","29.833333333333"
"050455","SAN JOAQUIN COMMUNITY HOSPITAL","2615 CHESTER AVENUE","Bakersfield","CA","93301","KERN","44.285714285714","04.428571428571","16.000000000000","04.000000000000","35.714285714286","14.285714285714","00.000000000000","00.000000000000","22.714285714286"
"050485","LONG BEACH MEMORIAL MEDICAL CENTER","2801 ATLANTIC AVE","Long Beach","CA","90806","LOS ANGELES","82.857142857143","08.285714285714","24.000000000000","06.000000000000","34.285714285714","13.714285714286","10.000000000000","02.500000000000","30.500000000000"
"050510","KAISER FOUNDATION HOSPITAL","99 MONTECILLO RD","San Rafael","CA","94903","MARIN","67.142857142857","06.714285714286","37.000000000000","09.250000000000","62.500000000000","25.000000000000","50.000000000000","12.500000000000","53.464285714286"
"050523","SUTTER DELTA MEDICAL CENTER","3901 LONE TREE WAY","Antioch","CA","94509","CONTRA COSTA","54.285714285714","05.428571428571","24.000000000000","06.000000000000","52.857142857143","21.142857142857","30.000000000000","07.500000000000","40.071428571429"
"050567","MISSION HOSPITAL REGIONAL MED CENTER","27700 MEDICAL CENTER RD","Mission Viejo","CA","92691","ORANGE","41.428571428571","04.142857142857","24.000000000000","06.000000000000","31.428571428571","12.571428571429","20.000000000000","05.000000000000","27.714285714286"
"050609","KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE","3440 E LA PALMA AVE","Anaheim","CA","92806","ORANGE","71.428571428571","07.142857142857","55.000000000000","13.750000000000","50.000000000000","20.000000000000","90.000000000000","22.500000000000","63.392857142857"
"050616","ST JOHNS PLEASANT VALLEY HOSPITAL","2309 ANTONIO AVE","Camarillo","CA","93010","VENTURA","34.285714285714","03.428571428571","19.000000000000","04.750000000000","78.571428571429","31.428571428571","00.000000000000","00.000000000000","39.607142857143"
"050641","EAST LOS ANGELES DOCTORS HOSPITAL","4060 WHITTIER BLVD","Los Angeles","CA","90023","LOS ANGELES","16.000000000000","01.600000000000","32.000000000000","08.000000000000","35.000000000000","14.000000000000","00.000000000000","00.000000000000","23.600000000000"
"050709","DESERT VALLEY HOSPITAL","16850 BEAR VALLEY RD","Victorville","CA","92395","SAN BERNARDINO","75.714285714286","07.571428571429","14.000000000000","03.500000000000","68.333333333333","27.333333333333","60.000000000000","15.000000000000","53.404761904762"
"060012","CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER","1008 MINNEQUA AVE","Pueblo","CO","81004","PUEBLO","80.000000000000","08.000000000000","29.000000000000","07.250000000000","38.571428571429","15.428571428571","10.000000000000","02.500000000000","33.178571428571"
"060023","ST MARYS  MEDICAL CENTER","2635 N 7TH STREET","Grand Junction","CO","81502","MESA","50.000000000000","05.000000000000","43.000000000000","10.750000000000","34.285714285714","13.714285714286","00.000000000000","00.000000000000","29.464285714286"
"430048","SPEARFISH REGIONAL HOSPITAL","1440 N MAIN ST","Spearfish","SD","57783","LAWRENCE","35.714285714286","03.571428571429","51.000000000000","12.750000000000","43.333333333333","17.333333333333","50.000000000000","12.500000000000","46.154761904762"
"440049","METHODIST HEALTHCARE MEMPHIS HOSPITALS","1265 UNION AVE SUITE 700","Memphis","TN","38104","SHELBY","62.857142857143","06.285714285714","40.000000000000","10.000000000000","44.285714285714","17.714285714286","10.000000000000","02.500000000000","36.500000000000"
"440056","TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL","110 HOSPITAL DRIVE","Jefferson City","TN","37760","JEFFERSON","60.000000000000","06.000000000000","43.000000000000","10.750000000000","70.000000000000","28.000000000000","00.000000000000","00.000000000000","44.750000000000"
"440070","DECATUR COUNTY GENERAL HOSPITAL","969 TENNESSEE AVE S","Parsons","TN","38363","DECATUR","Not Available","Not Available","Not Available","Not Available","46.666666666667","28.717948717949","00.000000000000","00.000000000000","28.717948717949"
"440130","BAPTIST MEMORIAL HOSPITAL UNION CITY","1201 BISHOP ST, PO BOX 310","Union City","TN","38261","OBION","68.571428571429","06.857142857143","66.000000000000","16.500000000000","43.333333333333","17.333333333333","20.000000000000","05.000000000000","45.690476190476"
"070016","SAINT MARYS HOSPITAL","56 FRANKLIN ST","Waterbury","CT","06706","NEW HAVEN","64.285714285714","06.428571428571","28.000000000000","07.000000000000","41.428571428571","16.571428571429","00.000000000000","00.000000000000","30.000000000000"
"070020","MIDDLESEX HOSPITAL","28 CRESCENT ST","Middletown","CT","06457","MIDDLESEX","60.000000000000","06.000000000000","45.000000000000","11.250000000000","47.142857142857","18.857142857143","00.000000000000","00.000000000000","36.107142857143"
"090003","HOWARD UNIVERSITY HOSPITAL","2041 GEORGIA AVE NW","Washington","DC","20060","DISTRICT OF COLUMBIA","42.857142857143","04.285714285714","23.000000000000","05.750000000000","45.714285714286","18.285714285714","30.000000000000","07.500000000000","35.821428571429"
"090004","MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL","3800 RESERVOIR RD","Washington","DC","20007","DISTRICT OF COLUMBIA","51.428571428571","05.142857142857","24.000000000000","06.000000000000","43.333333333333","17.333333333333","00.000000000000","00.000000000000","28.476190476190"
"100007","FLORIDA HOSPITAL","601 E ROLLINS ST","Orlando","FL","32803","ORANGE","65.714285714286","06.571428571429","53.000000000000","13.250000000000","27.142857142857","10.857142857143","00.000000000000","00.000000000000","30.678571428571"
"100032","BAYFRONT HEALTH - ST PETERSBURG","701 6TH ST S","Saint Petersburg","FL","33701","PINELLAS","57.142857142857","05.714285714286","14.000000000000","03.500000000000","45.714285714286","18.285714285714","00.000000000000","00.000000000000","27.500000000000"
"100044","MARTIN MEDICAL CENTER","200 SE HOSPITAL AVE","Stuart","FL","34994","MARTIN","28.571428571429","02.857142857143","17.000000000000","04.250000000000","42.857142857143","17.142857142857","00.000000000000","00.000000000000","24.250000000000"
"100057","FLORIDA HOSPITAL WATERMAN","1000 WATERMAN WAY","Tavares","FL","32778","LAKE","72.857142857143","07.285714285714","37.000000000000","09.250000000000","47.142857142857","18.857142857143","20.000000000000","05.000000000000","40.392857142857"
"100070","VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH","540 THE RIALTO","Venice","FL","34285","SARASOTA","100.000000000000","10.000000000000","08.000000000000","02.000000000000","30.000000000000","12.000000000000","00.000000000000","00.000000000000","24.000000000000"
"100161","CENTRAL FLORIDA REGIONAL HOSPITAL","1401 W SEMINOLE BLVD","Sanford","FL","32771","SEMINOLE","41.428571428571","04.142857142857","15.000000000000","03.750000000000","57.142857142857","22.857142857143","00.000000000000","00.000000000000","30.750000000000"
"390256","MILTON S HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","Hershey","PA","17033","DAUPHIN","48.571428571429","04.857142857143","24.000000000000","06.000000000000","64.285714285714","25.714285714286","00.000000000000","00.000000000000","36.571428571429"
"390290","HAHNEMANN UNIVERSITY HOSPITAL","230 NORTH BROAD STREET","Philadelphia","PA","19102","PHILADELPHIA","58.571428571429","05.857142857143","25.000000000000","06.250000000000","41.428571428571","16.571428571429","10.000000000000","02.500000000000","31.178571428571"
"410001","MEMORIAL HOSPITAL OF RHODE ISLAND","111 BREWSTER STREET","Pawtucket","RI","02860","PROVIDENCE","40.000000000000","04.000000000000","40.000000000000","10.000000000000","67.142857142857","26.857142857143","00.000000000000","00.000000000000","40.857142857143"
"410013","WESTERLY HOSPITAL","25 WELLS STREET","Westerly","RI","02891","WASHINGTON","24.285714285714","02.428571428571","34.000000000000","08.500000000000","51.666666666667","20.666666666667","00.000000000000","00.000000000000","31.595238095238"
"420010","CAROLINA PINES REGIONAL MEDICAL CENTER","1304 W BOBO NEWSOM HWY","Hartsville","SC","29550","DARLINGTON","38.571428571429","03.857142857143","28.000000000000","07.000000000000","68.000000000000","27.200000000000","10.000000000000","02.500000000000","40.557142857143"
"420030","COLLETON MEDICAL CENTER","501 ROBERTSON BOULEVARD","Walterboro","SC","29488","COLLETON","78.571428571429","07.857142857143","21.000000000000","05.250000000000","76.000000000000","30.400000000000","10.000000000000","02.500000000000","46.007142857143"
"420053","NEWBERRY COUNTY MEMORIAL HOSPITAL","2669 KINARD ST PO BOX 497","Newberry","SC","29108","NEWBERRY","82.857142857143","08.285714285714","65.000000000000","16.250000000000","62.500000000000","25.000000000000","00.000000000000","00.000000000000","49.535714285714"
"420065","BON SECOURS-ST FRANCIS XAVIER HOSPITAL","2095 HENRY TECKLENBURG DRIVE","Charleston","SC","29401","CHARLESTON","60.000000000000","06.000000000000","76.000000000000","19.000000000000","45.000000000000","18.000000000000","10.000000000000","02.500000000000","45.500000000000"
"430008","BROOKINGS HEALTH SYSTEM","300 22ND AVE","Brookings","SD","57006","BROOKINGS","70.000000000000","07.000000000000","86.000000000000","21.500000000000","50.000000000000","20.000000000000","80.000000000000","20.000000000000","68.500000000000"
"430027","SANFORD USD MEDICAL CENTER","1305 W 18TH ST  POST OFFICE BOX 5039","Sioux Falls","SD","57117","MINNEHAHA","30.000000000000","03.000000000000","40.000000000000","10.000000000000","42.857142857143","17.142857142857","10.000000000000","02.500000000000","32.642857142857"
"440192","SAINT THOMAS HIGHLANDS HOSPITAL","401 SEWELL DR","Sparta","TN","38583","WHITE","50.000000000000","05.000000000000","53.000000000000","13.250000000000","25.000000000000","10.000000000000","30.000000000000","07.500000000000","35.750000000000"
"450007","PETERSON REGIONAL MEDICAL CENTER","551 HILL COUNTRY DRIVE","Kerrville","TX","78028","KERR","58.571428571429","05.857142857143","47.000000000000","11.750000000000","25.000000000000","10.000000000000","00.000000000000","00.000000000000","27.607142857143"
"450028","VHS BROWNSVILLE HOSPITAL COMPANY, LLC","1040 W JEFFERSON ST","Brownsville","TX","78520","CAMERON","84.285714285714","08.428571428571","16.000000000000","04.000000000000","74.285714285714","29.714285714286","10.000000000000","02.500000000000","44.642857142857"
"450029","LAREDO MEDICAL CENTER","1700 EAST SAUNDERS","Laredo","TX","78044","WEBB","14.285714285714","01.428571428571","15.000000000000","03.750000000000","40.000000000000","16.000000000000","10.000000000000","02.500000000000","23.678571428571"
"450033","VHS HARLINGEN HOSPITAL COMPANY LLC","2101 PEASE ST","Harlingen","TX","78550","CAMERON","12.857142857143","01.285714285714","17.000000000000","04.250000000000","52.857142857143","21.142857142857","00.000000000000","00.000000000000","26.678571428571"
"450046","CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI","600 ELIZABETH STREET","Corpus Christi","TX","78405","NUECES","20.000000000000","02.000000000000","26.000000000000","06.500000000000","54.285714285714","21.714285714286","00.000000000000","00.000000000000","30.214285714286"
"450055","ROLLING PLAINS MEMORIAL HOSPITAL","200 E ARIZONA","Sweetwater","TX","79556","NOLAN","100.000000000000","10.000000000000","74.000000000000","18.500000000000","46.666666666667","18.666666666667","20.000000000000","05.000000000000","52.166666666667"
"450132","MEDICAL CENTER HOSPITAL","500 W 4TH STREET","Odessa","TX","79760","ECTOR","65.714285714286","06.571428571429","17.000000000000","04.250000000000","54.285714285714","21.714285714286","00.000000000000","00.000000000000","32.535714285714"
"450211","MEMORIAL MEDICAL CENTER OF EAST TEXAS","1201 WEST FRANK STREET","Lufkin","TX","75901","ANGELINA","31.428571428571","03.142857142857","22.000000000000","05.500000000000","67.142857142857","26.857142857143","00.000000000000","00.000000000000","35.500000000000"
"450214","GULF COAST MEDICAL CENTER","10141 US 59 NORTH","Wharton","TX","77488","WHARTON","Not Available","Not Available","Not Available","Not Available","36.666666666667","22.564102564103","00.000000000000","00.000000000000","22.564102564103"
"450221","MEMORIAL HOSPITAL","224 E SECOND STREET","Dumas","TX","79029","MOORE","Not Available","Not Available","34.000000000000","09.444444444444","45.000000000000","20.000000000000","100.000000000000","27.777777777778","57.222222222222"
"450229","HENDRICK MEDICAL CENTER","1900 PINE","Abilene","TX","79601","TAYLOR","72.857142857143","07.285714285714","35.000000000000","08.750000000000","62.857142857143","25.142857142857","00.000000000000","00.000000000000","41.178571428571"
"450674","WOMANS HOSPITAL OF TEXAS,THE","7600 FANNIN","Houston","TX","77054","HARRIS","70.000000000000","07.000000000000","19.000000000000","04.750000000000","70.000000000000","28.000000000000","20.000000000000","05.000000000000","44.750000000000"
