Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"381323","SAMARITAN LEBANON COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","5","01/01/2014","12/31/2014"
"381324","ST CHARLES - MADRAS","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"381325","GOOD SHEPHERD MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"390001","GEISINGER - COMMUNITY MEDICAL CENTER","OP-26","3522","4","1084","2532","6086","327","517","164","84","","01/01/2014","12/31/2014"
"390002","UPMC MCKEESPORT HOSPITAL","OP-26","2916","302","151","253","146","402","130","64","23","","01/01/2014","12/31/2014"
"390003","GEISINGER - BLOOMSBURG HOSPITAL","OP-26","1381","0","117","106","38","92","16","0","37","","01/01/2014","12/31/2014"
"390004","HOLY SPIRIT HOSPITAL","OP-26","3288","2000","270","2059","2829","1788","3104","185","9715","","01/01/2014","12/31/2014"
"390006","GEISINGER MEDICAL CENTER","OP-26","26805","5435","10502","12816","18614","2582","3844","3311","288","","01/01/2014","12/31/2014"
"390008","ELLWOOD CITY HOSPITAL","OP-26","726","41","697","212","21","55","3","0","4","","01/01/2014","12/31/2014"
"390009","SAINT VINCENT HOSPITAL","OP-26","4110","2350","2892","808","119","959","1464","313","0","","01/01/2014","12/31/2014"
"390012","ABINGTON HEALTH LANSDALE HOSPITAL","OP-26","653","3","857","425","1014","163","99","38","84","","01/01/2014","12/31/2014"
"390013","EVANGELICAL COMMUNITY HOSPITAL","OP-26","872","7","693","1619","244","343","130","15","185","","01/01/2014","12/31/2014"
"390016","JAMESON MEMORIAL HOSPITAL","OP-26","1370","337","1039","293","86","154","58","89","12","","01/01/2014","12/31/2014"
"390019","PALMERTON HOSPITAL","OP-26","1202","24","53","161","13","33","29","0","5","","01/01/2014","12/31/2014"
"390025","KENSINGTON HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"390026","CHESTNUT HILL HOSPITAL","OP-26","726","4","525","793","593","491","134","79","88","","01/01/2014","12/31/2014"
"390027","TEMPLE UNIVERSITY HOSPITAL","OP-26","9857","340","1088","685","444","597","776","530","71","","01/01/2014","12/31/2014"
"390028","UPMC MERCY","OP-26","5689","1346","1439","2781","374","778","221","278","32","","01/01/2014","12/31/2014"
"390030","SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET","OP-26","499","38","437","427","1185","109","162","14","22","","01/01/2014","12/31/2014"
"390031","SCHUYLKILL MEDICAL CENTER - NORWEGIAN STREET","OP-26","79","0","1","124","969","5","46","0","3","","01/01/2014","12/31/2014"
"390032","ALLEGHENY VALLEY HOSPITAL","OP-26","2704","1062","652","651","466","316","210","98","27","","01/01/2014","12/31/2014"
"390035","ST LUKES QUAKERTOWN HOSPITAL","OP-26","251","129","1252","689","2653","57","50","3","1","","01/01/2014","12/31/2014"
"390036","HERITAGE VALLEY BEAVER","OP-26","3470","1527","764","804","3365","471","458","0","34","","01/01/2014","12/31/2014"
"390037","HERITAGE VALLEY SEWICKLEY","OP-26","1298","1555","41","255","278","319","171","0","4","","01/01/2014","12/31/2014"
"390039","SOMERSET HOSPITAL","OP-26","1707","651","149","492","0","1000","311","27","1002","","01/01/2014","12/31/2014"
"390041","UNIONTOWN HOSPITAL","OP-26","2694","629","142","775","97","586","451","42","101","","01/01/2014","12/31/2014"
"390042","WASHINGTON HOSPITAL, THE","OP-26","3010","62","505","407","794","328","429","254","67","","01/01/2014","12/31/2014"
"390043","SOLDIERS AND SAILORS MEMORIAL HOSPITAL","OP-26","453","130","24","33","15","54","16","1","5","","01/01/2014","12/31/2014"
"390044","READING HOSPITAL","OP-26","2491","27","908","390","229","939","950","417","248","","01/01/2014","12/31/2014"
"390045","WILLIAMSPORT REGIONAL MEDICAL CENTER","OP-26","101","0","228","734","36","212","1079","57","56","","01/01/2014","12/31/2014"
"390046","YORK HOSPITAL","OP-26","6271","0","183","110","390","758","965","661","55","","01/01/2014","12/31/2014"
"390048","GEISINGER-LEWISTOWN HOSPITAL","OP-26","641","196","2472","1133","1105","348","183","310","44","","01/01/2014","12/31/2014"
"390049","ST LUKE'S HOSPITAL BETHLEHEM","OP-26","4521","2115","1741","2317","8503","980","445","123","132","","01/01/2014","12/31/2014"
"390050","ALLEGHENY GENERAL HOSPITAL","OP-26","2152","976","3072","2150","931","345","1675","90","0","","01/01/2014","12/31/2014"
"390052","CLEARFIELD HOSPITAL","OP-26","1376","418","37","107","92","349","37","8","15","","01/01/2014","12/31/2014"
"390056","J C BLAIR MEMORIAL HOSPITAL","OP-26","1722","216","0","92","5","86","10","0","6","","01/01/2014","12/31/2014"
"390057","GRAND VIEW HOSPITAL","OP-26","1312","1345","91","365","392","411","212","154","76","","01/01/2014","12/31/2014"
"390058","CARLISLE REGIONAL MEDICAL CENTER","OP-26","2403","484","59","247","86","290","437","116","17","","01/01/2014","12/31/2014"
"390061","LANCASTER REGIONAL MEDICAL CENTER","OP-26","2338","213","2233","530","66","231","163","140","57","","01/01/2014","12/31/2014"
"390062","NASON HOSPITAL","OP-26","1710","334","120","238","334","68","60","0","12","","01/01/2014","12/31/2014"
"390063","UPMC HAMOT HOSPITAL","OP-26","2412","0","489","231","161","641","532","425","181","","01/01/2014","12/31/2014"
"390065","GETTYSBURG HOSPITAL","OP-26","3777","611","194","366","72","113","115","7","91","","01/01/2014","12/31/2014"
"390066","GOOD SAMARITAN HOSPITAL","OP-26","102","0","15","8","61","85","1546","13","9","","01/01/2014","12/31/2014"
"390067","PINNACLE HEALTH HOSPITALS","OP-26","3328","13","271","992","150","1123","295","113","1055","","01/01/2014","12/31/2014"
"390068","HEART OF LANCASTER REGIONAL MEDICAL CENTER","OP-26","357","15","615","78","30","204","35","1","2","","01/01/2014","12/31/2014"
"390070","LOWER BUCKS HOSPITAL","OP-26","135","0","35","103","1865","75","21","0","5","","01/01/2014","12/31/2014"
"390071","LOCK HAVEN HOSPITAL","OP-26","402","316","1136","135","26","128","33","0","0","","01/01/2014","12/31/2014"
"390072","BERWICK HOSPITAL CENTER","OP-26","1230","0","384","227","809","177","30","1","5","","01/01/2014","12/31/2014"
"390073","UPMC ALTOONA","OP-26","1990","563","895","1618","4453","405","1696","107","204","","01/01/2014","12/31/2014"
"390076","BRANDYWINE HOSPITAL","OP-26","1490","0","446","1260","883","167","104","46","5","","01/01/2014","12/31/2014"
"390079","ROBERT PACKER HOSPITAL","OP-26","6019","2544","2136","2133","6887","954","1709","48","125","","01/01/2014","12/31/2014"
"390080","JEANES HOSPITAL","OP-26","1258","212","1643","794","312","440","263","37","12","","01/01/2014","12/31/2014"
"390081","DELAWARE COUNTY MEMORIAL HOSPITAL","OP-26","1568","1467","1786","1158","2578","272","239","184","76","","01/01/2014","12/31/2014"
"390084","SUNBURY COMMUNITY HOSPITAL","OP-26","1234","2","216","36","22","100","11","3","3","","01/01/2014","12/31/2014"
"390086","PENN HIGHLAND DUBOIS","OP-26","1734","570","77","1075","790","415","683","123","24","","01/01/2014","12/31/2014"
"390090","WEST PENN HOSPITAL","OP-26","1472","256","1342","990","176","727","500","19","241","","01/01/2014","12/31/2014"
"390091","UPMC NORTHWEST","OP-26","1448","376","432","459","86","1192","236","89","37","","01/01/2014","12/31/2014"
"390093","CLARION HOSPITAL","OP-26","1845","162","523","135","508","258","73","3","19","","01/01/2014","12/31/2014"
"390096","ST JOSEPH MEDICAL CENTER","OP-26","538","16","30","477","35","142","2","6","1510","","01/01/2014","12/31/2014"
"390097","HOLY REDEEMER HOSPITAL AND MEDICAL CENTER","OP-26","462","0","15","239","3499","701","75","23","185","","01/01/2014","12/31/2014"
"390100","LANCASTER GENERAL HOSPITAL","OP-26","5613","246","485","1831","287","333","228","201","277","","01/01/2014","12/31/2014"
"390101","MEMORIAL HOSPITAL","OP-26","2707","1159","15","48","36","122","49","10","24","","01/01/2014","12/31/2014"
"390102","UPMC ST MARGARET","OP-26","17732","2952","3597","3632","461","543","455","306","119","","01/01/2014","12/31/2014"
"390104","KANE COMMUNITY HOSPITAL","OP-26","551","107","103","373","45","86","5","4","98","","01/01/2014","12/31/2014"
"390107","UPMC PASSAVANT","OP-26","14117","1161","734","2211","868","1082","635","382","289","","01/01/2014","12/31/2014"
"390110","CONEMAUGH MEMORIAL MEDICAL CENTER","OP-26","3871","32","4116","2553","2613","584","1188","74","138","","01/01/2014","12/31/2014"
"390111","HOSPITAL OF UNIV OF PENNSYLVANIA","OP-26","7324","0","42","62","171","1723","1632","513","607","","01/01/2014","12/31/2014"
"390112","WINDBER HOSPITAL","OP-26","2282","453","24","137","24","158","71","0","107","","01/01/2014","12/31/2014"
"390113","MEADVILLE MEDICAL CENTER","OP-26","3521","1164","139","386","101","285","170","9","19","","01/01/2014","12/31/2014"
"390114","MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM","OP-26","3683","0","22","43","380","1516","556","19","936","","01/01/2014","12/31/2014"
"390115","ARIA HEALTH","OP-26","1318","427","2812","1188","205","745","687","77","83","","01/01/2014","12/31/2014"
"390116","SUBURBAN COMMUNITY HOSPITAL","OP-26","2763","0","3296","128","171","128","225","18","21","","01/01/2014","12/31/2014"
"390117","UPMC BEDFORD MEMORIAL","OP-26","1901","332","42","64","94","525","42","12","16","","01/01/2014","12/31/2014"
"390118","BRADFORD REGIONAL MEDICAL CENTER","OP-26","1509","162","56","143","29","291","80","0","72","","01/01/2014","12/31/2014"
"390119","MOSES TAYLOR HOSPITAL","OP-26","672","238","123","352","558","714","290","65","63","","01/01/2014","12/31/2014"
"390123","POTTSTOWN MEMORIAL MEDICAL CENTER","OP-26","2056","186","713","831","556","452","469","111","25","","01/01/2014","12/31/2014"
"390125","WAYNE MEMORIAL HOSPITAL","OP-26","341","203","54","109","115","116","43","18","27","","01/01/2014","12/31/2014"
"390127","PHOENIXVILLE HOSPITAL","OP-26","1894","1332","2447","1329","416","297","284","44","253","","01/01/2014","12/31/2014"
"390130","CONEMAUGH MINERS MEDICAL CENTER","OP-26","835","211","0","115","108","145","0","0","0","","01/01/2014","12/31/2014"
"390133","LEHIGH VALLEY HOSPITAL","OP-26","4687","1344","1002","2170","2825","1282","318","171","159","","01/01/2014","12/31/2014"
"390137","WILKES-BARRE GENERAL HOSPITAL","OP-26","2053","0","421","1560","1125","914","394","176","155","","01/01/2014","12/31/2014"
"390138","WAYNESBORO HOSPITAL","OP-26","1570","34","0","227","2","201","0","0","590","","01/01/2014","12/31/2014"
"390139","BRYN MAWR HOSPITAL","OP-26","813","606","644","946","1066","347","591","56","213","","01/01/2014","12/31/2014"
"390142","ALBERT EINSTEIN MEDICAL CENTER","OP-26","6622","452","4382","763","640","895","217","74","288","","01/01/2014","12/31/2014"
"390145","EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL","OP-26","8811","0","435","2612","6058","396","399","130","101","","01/01/2014","12/31/2014"
"390146","WARREN GENERAL HOSPITAL","OP-26","912","8","17","115","60","218","205","5","70","","01/01/2014","12/31/2014"
"390147","MONONGAHELA VALLEY HOSPITAL","OP-26","2364","16","717","627","154","475","160","37","49","","01/01/2014","12/31/2014"
"390150","WASHINGTON HEALTH SYSTEM GREENE","OP-26","864","120","97","102","32","79","5","4","2","","01/01/2014","12/31/2014"
"390151","CHAMBERSBURG HOSPITAL","OP-26","533","0","1969","935","542","728","974","50","197","","01/01/2014","12/31/2014"
"390153","PAOLI HOSPITAL","OP-26","1536","0","289","2150","583","401","540","48","184","","01/01/2014","12/31/2014"
"390156","MERCY FITZGERALD HOSPITAL","OP-26","4534","247","3324","216","307","274","419","33","57","","01/01/2014","12/31/2014"
"390157","OHIO VALLEY GENERAL HOSPITAL","OP-26","700","783","485","513","142","172","317","36","685","","01/01/2014","12/31/2014"
"390160","CANONSBURG HOSPITAL","OP-26","956","1","688","151","55","85","60","5","17","","01/01/2014","12/31/2014"
"390162","EASTON HOSPITAL","OP-26","3320","1","203","420","2334","394","288","64","62","","01/01/2014","12/31/2014"
"390163","ACMH HOSPITAL","OP-26","887","570","1478","1957","2246","55","1227","52","50","","01/01/2014","12/31/2014"
"390164","UPMC PRESBYTERIAN SHADYSIDE","OP-26","25816","2696","5614","3301","1585","2100","2276","1434","512","","01/01/2014","12/31/2014"
"390168","BUTLER MEMORIAL HOSPITAL","OP-26","1515","0","37","656","137","528","114","60","75","","01/01/2014","12/31/2014"
"390173","INDIANA REGIONAL MEDICAL CENTER","OP-26","2554","132","2029","683","3033","602","433","104","60","","01/01/2014","12/31/2014"
"390174","THOMAS JEFFERSON UNIVERSITY HOSPITAL","OP-26","11512","8","1864","2298","1453","1051","1164","192","554","","01/01/2014","12/31/2014"
"390178","UPMC HORIZON","OP-26","4330","406","296","1266","1274","1150","206","140","138","","01/01/2014","12/31/2014"
"390179","CHESTER COUNTY HOSPITAL","OP-26","1014","0","56","547","59","463","692","73","222","","01/01/2014","12/31/2014"
"390180","CROZER CHESTER MEDICAL CENTER","OP-26","8767","2580","3826","2515","3496","651","1090","194","102","","01/01/2014","12/31/2014"
"390183","ST LUKE'S MINERS MEMORIAL HOSPITAL","OP-26","228","0","46","394","1428","154","21","2","6","","01/01/2014","12/31/2014"
"390184","HIGHLANDS HOSPITAL","OP-26","360","134","96","5","35","11","15","0","1","","01/01/2014","12/31/2014"
"390185","LEHIGH VALLEY HOSPITAL - HAZLETON","OP-26","1269","8","381","69","53","145","196","4","28","","01/01/2014","12/31/2014"
"390192","TYLER MEMORIAL HOSPITAL","OP-26","593","3","32","74","25","0","10","1","6","","01/01/2014","12/31/2014"
"390194","GNADEN HUETTEN MEMORIAL HOSPITAL","OP-26","206","0","51","69","29","35","32","4","11","","01/01/2014","12/31/2014"
"390195","MAIN LINE HOSPITAL LANKENAU","OP-26","2051","464","1740","1247","300","565","1109","88","161","","01/01/2014","12/31/2014"
"390197","SACRED HEART HOSPITAL","OP-26","1231","402","889","252","235","233","94","12","53","","01/01/2014","12/31/2014"
"390198","MILLCREEK COMMUNITY HOSPITAL","OP-26","1894","59","24","337","123","148","44","25","28","","01/01/2014","12/31/2014"
"390199","PUNXSUTAWNEY AREA HOSPITAL","OP-26","895","194","321","189","43","171","26","2","5","","01/01/2014","12/31/2014"
"390201","POCONO MEDICAL CENTER","OP-26","2879","31","86","466","559","318","310","171","82","","01/01/2014","12/31/2014"
"390203","DOYLESTOWN HOSPITAL","OP-26","6264","651","1023","2590","3085","449","429","89","174","","01/01/2014","12/31/2014"
"390204","NAZARETH HOSPITAL","OP-26","926","0","637","355","133","36","170","17","0","","01/01/2014","12/31/2014"
"390211","SHARON REGIONAL HEALTH SYSTEM","OP-26","3051","274","131","614","79","120","61","50","77","","01/01/2014","12/31/2014"
"390217","EXCELA HEALTH - FRICK HOSPITAL","OP-26","2889","85","5","258","1157","71","161","0","13","","01/01/2014","12/31/2014"
"390219","EXCELA HEALTH LATROBE HOSPITAL","OP-26","7366","862","814","787","241","447","405","153","148","","01/01/2014","12/31/2014"
"390220","JENNERSVILLE REGIONAL HOSPITAL","OP-26","1482","169","77","43","51","66","0","10","9","","01/01/2014","12/31/2014"
"390222","RIDDLE MEMORIAL HOSPITAL","OP-26","783","939","139","201","277","415","164","33","77","","01/01/2014","12/31/2014"
"390223","PENN PRESBYTERIAN MEDICAL CENTER","OP-26","2396","1075","222","1121","49","148","1254","22","1","","01/01/2014","12/31/2014"
"390225","EPHRATA COMMUNITY HOSPITAL","OP-26","1349","562","250","735","121","401","105","39","78","","01/01/2014","12/31/2014"
"390226","PENNSYLVANIA HOSPITAL","OP-26","749","443","2617","1353","281","808","992","83","670","","01/01/2014","12/31/2014"
"390228","ST CLAIR HOSPITAL","OP-26","6933","2262","1810","2034","1435","473","926","133","121","","01/01/2014","12/31/2014"
"390231","ABINGTON MEMORIAL HOSPITAL","OP-26","9011","0","202","459","1181","1213","668","795","220","","01/01/2014","12/31/2014"
"390233","HANOVER HOSPITAL","OP-26","2589","0","60","171","42","262","270","76","53","","01/01/2014","12/31/2014"
"390236","GUTHRIE TOWANDA MEMORIAL HOSPITAL","OP-26","796","0","296","90","18","11","3","0","3","","01/01/2014","12/31/2014"
"390237","REGIONAL HOSPITAL OF SCRANTON","OP-26","43248","232","70","837","7499","984","224","31625","47","","01/01/2014","12/31/2014"
"390256","MILTON S HERSHEY MEDICAL CENTER","OP-26","3545","1125","1747","7577","20335","1216","632","1320","248","","01/01/2014","12/31/2014"
"390258","ST MARY MEDICAL CENTER","OP-26","869","174","4289","1469","1236","547","889","72","134","","01/01/2014","12/31/2014"
"390263","LEHIGH VALLEY HOSPITAL - MUHLENBERG","OP-26","3204","0","131","943","1590","447","537","76","191","","01/01/2014","12/31/2014"
"390265","JEFFERSON HOSPITAL","OP-26","9829","87","541","1222","636","782","523","346","87","","01/01/2014","12/31/2014"
"390266","GROVE CITY MEDICAL CENTER","OP-26","1307","67","0","438","64","229","34","3","0","","01/01/2014","12/31/2014"
"390267","FORBES HOSPITAL","OP-26","2003","552","1005","868","345","653","676","32","977","","01/01/2014","12/31/2014"
"390268","MOUNT NITTANY MEDICAL CENTER","OP-26","3955","1721","1465","1147","1551","340","363","346","66","","01/01/2014","12/31/2014"
"390270","GEISINGER WYOMING VALLEY MEDICAL CENTER","OP-26","7588","1034","5705","7515","16788","1394","1495","1069","154","","01/01/2014","12/31/2014"
"390272","VALLEY FORGE MEDICAL CENTER AND HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"390278","EAGLEVILLE HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"390290","HAHNEMANN UNIVERSITY HOSPITAL","OP-26","4436","426","1086","466","239","632","701","100","61","","01/01/2014","12/31/2014"
"390304","ROXBOROUGH MEMORIAL HOSPITAL","OP-26","402","197","42","299","1654","33","49","3","1","","01/01/2014","12/31/2014"
"390307","EDGEWOOD SURGICAL HOSPITAL","OP-26","823","1833","0","1064","0","75","0","0","78","","01/01/2014","12/31/2014"
"390312","EASTERN REGIONAL MEDICAL CENTER","OP-26","402","0","1","2","35","63","369","154","88","","01/01/2014","12/31/2014"
"390314","COORDINATED HEALTH ORTHOPEDIC HOSPITAL","OP-26","230","300","0","3017","0","52","5","0","3030","","01/01/2014","12/31/2014"
